ds,max_temp_c,rainfall_mm,is_holiday,O_positive,A_positive,B_positive,AB_positive,O_negative,A_negative,B_negative,AB_negative
2024-03-24,22.01750538773639,0.20997433089399437,0,41,35,32,8,1,1,1,0
2024-03-25,22.161332179318453,0.636192346191062,0,53,38,48,12,6,4,5,0
2024-03-26,25.83439343423681,3.565028280811263,0,60,36,36,9,5,3,1,3
2024-03-27,22.322360214299692,7.871688768070962,0,65,45,59,20,6,8,9,3
2024-03-28,26.098468928162923,1.3618326259658908,0,59,51,55,29,14,6,5,2
2024-03-29,25.838473147186857,122.94613600337226,1,66,67,57,15,12,7,4,3
2024-03-30,21.610631040819037,0.3017499964500638,0,39,45,34,13,1,0,1,0
2024-03-31,23.857532294170802,0.7774536815068964,0,34,31,34,7,2,1,0,0
2024-04-01,27.752716097066237,1.728276019617295,0,43,41,38,10,1,6,2,0
2024-04-02,23.555375520316527,0.15612557060628668,0,43,40,46,14,4,1,2,1
2024-04-03,24.74343554987691,5.741984276929747,0,56,43,44,12,4,4,2,0
2024-04-04,26.752185760380623,0.9085241154470972,0,53,40,38,15,6,0,5,3
2024-04-05,27.55190112650546,4.874158879358901,0,43,40,36,11,3,2,0,1
2024-04-06,25.640288165474935,3.0330047611790936,0,43,38,32,6,0,2,2,0
2024-04-07,25.107734181709986,2.816566897686181,0,47,35,35,17,0,1,4,0
2024-04-08,29.3079785016333,1.8664647682197992,0,60,57,30,15,5,3,4,1
2024-04-09,30.102570331654025,1.97119489655971,0,69,54,51,16,5,6,5,3
2024-04-10,28.745019484639947,2.0322400085155214,0,71,52,48,19,8,6,5,5
2024-04-11,27.121424038567156,1.981605039700313,1,45,53,35,9,4,4,3,3
2024-04-12,25.498644227912056,1.613654331795817,0,57,35,53,11,0,1,4,2
2024-04-13,25.619529611545815,8.5974335773007,0,54,36,35,7,2,0,0,0
2024-04-14,28.491495259369646,2.635706186921922,0,63,32,30,5,4,1,0,0
2024-04-15,28.450068781717867,3.000686251240387,0,56,41,55,14,8,5,1,1
2024-04-16,30.583982055851205,4.118694621003291,0,55,42,46,10,5,1,2,1
2024-04-17,29.24985518638609,0.4857737556883447,0,56,38,40,15,4,7,0,0
2024-04-18,25.11157229804792,0.1750502740908634,0,60,30,39,12,3,5,2,1
2024-04-19,30.390963793631062,1.319016481575418,0,73,55,42,15,6,1,2,3
2024-04-20,26.460790538728364,1.4434254184734925,0,48,41,40,11,4,2,6,0
2024-04-21,27.85926973496265,3.534310657101452,1,31,29,26,5,3,3,2,0
2024-04-22,29.29831996350986,1.1731956291460113,0,50,40,47,15,5,1,0,1
2024-04-23,32.96031800509358,1.6919116418570812,0,54,49,33,12,3,1,4,2
2024-04-24,35.36018912463626,1.497619754906486,0,47,45,37,15,7,8,3,0
2024-04-25,30.525421850249167,0.07790328892638976,0,53,39,46,15,3,2,2,0
2024-04-26,29.117410090326686,1.9101405470197586,0,56,44,43,14,4,2,1,1
2024-04-27,30.724795180733643,3.5210249906379167,0,49,35,39,5,5,2,3,0
2024-04-28,31.603177290189326,0.34276453458182116,0,48,40,30,8,1,3,1,0
2024-04-29,29.358664748885616,1.8044390640160655,0,60,43,34,9,3,8,3,1
2024-04-30,33.76255627338299,1.800886658069636,0,66,32,46,17,2,4,2,0
2024-05-01,30.804357634610263,0.35869587849564033,0,50,48,43,17,3,4,5,2
2024-05-02,31.511682850415326,0.2635540334119882,0,50,46,37,17,3,3,3,1
2024-05-03,32.019872772132125,7.82924706538841,0,54,41,44,16,6,4,0,2
2024-05-04,31.70282120860338,1.000823967685835,0,43,30,33,7,1,1,2,0
2024-05-05,32.70889797541357,0.516043906604458,0,37,35,29,10,0,2,0,0
2024-05-06,29.96757407589968,0.3758533791744234,0,55,32,40,12,3,3,1,2
2024-05-07,30.256184213240587,2.202842742396706,0,44,44,37,5,6,5,2,1
2024-05-08,29.34277974069942,1.880374471688514,0,52,35,47,9,4,1,2,0
2024-05-09,32.59193390305523,2.0631345147109768,0,52,47,41,13,8,3,1,1
2024-05-10,33.44014010545667,0.18424379608616087,0,50,46,43,10,6,6,3,1
2024-05-11,32.966590730989964,4.479870148505925,0,45,29,22,10,2,2,0,0
2024-05-12,35.56819999673673,0.9861888324217871,0,47,37,30,8,2,1,0,0
2024-05-13,32.37553562240141,0.7519176817660067,0,53,45,45,15,5,2,4,1
2024-05-14,33.891016262346895,1.2411375592712244,0,56,37,40,18,4,6,4,2
2024-05-15,30.536179823062426,0.9888092643688902,0,64,45,39,13,4,3,2,1
2024-05-16,32.11062492385729,3.9839898981946456,0,57,49,45,10,1,3,2,2
2024-05-17,34.44028776169444,5.297515761928237,0,53,48,42,14,4,3,3,1
2024-05-18,34.91090083840993,0.7232406370543437,0,29,35,44,11,5,1,2,0
2024-05-19,32.78729510061277,3.989257001267998,0,50,45,35,12,3,3,0,0
2024-05-20,33.39356271804758,3.0421502520724197,0,46,46,31,16,3,3,2,1
2024-05-21,30.661497935545114,5.341730589078804,0,68,45,44,21,11,3,5,2
2024-05-22,33.14257566082286,0.5640636296909114,0,73,60,51,19,5,3,7,1
2024-05-23,35.795646219099304,1.7205730655612013,1,55,47,51,7,6,6,3,3
2024-05-24,35.3223460583363,0.6419113247160699,0,54,44,40,16,5,2,4,1
2024-05-25,35.329087368266734,3.475616611733151,0,52,39,34,10,2,2,1,0
2024-05-26,34.58184079176603,0.010676829167432813,0,40,38,36,10,2,0,1,0
2024-05-27,34.64962902628486,1.663987233554991,0,57,45,43,11,4,0,0,1
2024-05-28,33.46669612221099,0.8286184987832637,0,54,50,49,11,4,4,3,0
2024-05-29,36.335412342004844,0.7792338347113545,0,55,55,37,12,3,5,4,1
2024-05-30,35.92865532729982,2.070747295758262,0,61,44,54,13,2,1,5,0
2024-05-31,36.218193769641104,3.8141312155953817,0,60,37,53,8,4,1,2,0
2024-06-01,34.327982030047835,31.033820249205423,0,36,32,23,10,4,2,1,0
2024-06-02,31.217667291933704,2.0338907203776353,0,47,37,26,11,2,0,0,0
2024-06-03,37.86132298641857,30.215562399732555,0,61,45,34,9,5,3,3,0
2024-06-04,34.8503278225212,13.505347422644572,0,53,50,38,10,2,6,4,1
2024-06-05,34.22171534152139,2.0391944357931493,0,53,46,47,11,5,4,0,2
2024-06-06,37.471726524979246,8.367234840375263,0,57,38,46,15,1,3,3,0
2024-06-07,35.43644220457041,2.6306710629705266,0,61,34,39,14,7,3,4,0
2024-06-08,38.47419577699502,18.0769966015766,0,45,38,36,4,2,1,1,0
2024-06-09,37.72030750950321,21.336170025562325,0,38,28,41,8,1,2,2,0
2024-06-10,37.983484828823734,1.6773288562213744,0,49,41,39,15,3,3,5,2
2024-06-11,34.01252476592838,10.582543567440958,0,62,48,33,12,3,4,3,0
2024-06-12,39.29441564300947,25.280621711313803,0,56,49,43,6,3,4,5,3
2024-06-13,37.51708433298418,41.27134455477361,0,67,49,36,10,2,4,2,1
2024-06-14,36.37801194432534,10.80832654635935,0,58,43,31,13,3,6,2,0
2024-06-15,37.52321731764363,45.01998595866702,0,47,56,52,8,6,3,5,2
2024-06-16,33.80169976384322,11.508009435427233,0,49,55,37,12,8,1,2,0
2024-06-17,38.287026499926895,7.5178453478244425,1,51,47,49,17,6,1,0,0
2024-06-18,35.52431506842149,28.278180359037886,0,75,45,41,10,7,3,2,1
2024-06-19,34.98880769715231,10.188152614677426,0,59,36,42,10,7,6,2,3
2024-06-20,34.75824013827197,9.577115598558455,0,48,47,47,14,2,6,5,2
2024-06-21,40.134833317547624,10.109361980835454,0,51,45,41,14,1,6,3,0
2024-06-22,36.75508409436119,28.138696911673392,0,45,26,32,12,2,0,0,0
2024-06-23,41.182846009906605,26.751650909437636,0,48,28,46,9,1,0,2,1
2024-06-24,37.143162606919546,7.75064331376445,0,60,42,50,16,2,5,8,3
2024-06-25,34.89699034847219,6.081223487616622,0,64,27,33,5,8,6,5,1
2024-06-26,36.17313517644747,10.156982347165163,0,52,38,50,10,4,0,3,3
2024-06-27,40.96979415528916,12.75657965310297,0,59,34,41,11,3,1,2,1
2024-06-28,38.275843226884696,4.0837703231240745,0,40,36,53,5,4,5,0,0
2024-06-29,37.57798895431477,23.694916478964004,0,48,31,31,5,0,1,2,0
2024-06-30,39.07895350314801,9.997075317376018,0,38,23,19,7,0,2,1,0
2024-07-01,39.84424057176873,6.0980100270222115,0,44,49,43,10,3,1,5,2
2024-07-02,41.15461109640041,1.6945239358022623,0,48,35,43,12,7,7,4,2
2024-07-03,41.89330715630829,4.093777098422424,0,46,44,49,15,3,5,2,2
2024-07-04,38.35060083644819,167.64851165713094,0,75,63,75,23,7,7,11,4
2024-07-05,36.48918450968926,5.459803169665862,0,55,47,35,12,2,5,1,3
2024-07-06,38.38278255491979,2.7743425737908844,0,54,29,20,8,2,1,2,0
2024-07-07,39.79597784895774,9.261492400316321,0,40,30,32,4,1,1,0,0
2024-07-08,37.41085443580803,5.502778524058345,0,45,44,42,15,6,1,5,1
2024-07-09,37.48425874962887,0.5368832617385503,0,56,45,34,12,4,5,3,1
2024-07-10,40.1435396373712,5.85447795344708,0,42,40,47,9,4,4,1,2
2024-07-11,39.41326045981064,11.782510623568871,0,52,50,41,11,3,2,1,0
2024-07-12,39.62794225674223,12.034803387555048,0,53,53,43,14,0,5,3,2
2024-07-13,38.09430716932287,6.6138722960791005,0,43,36,32,4,2,0,1,0
2024-07-14,39.19659794813701,8.894173605639542,0,52,32,36,6,0,0,1,0
2024-07-15,37.852172929978465,50.50973188481021,0,78,85,65,25,20,7,7,7
2024-07-16,41.521401373973774,7.106524052863665,0,56,48,45,8,10,7,7,2
2024-07-17,41.84898208450407,4.480676411877461,1,50,37,47,8,2,3,3,4
2024-07-18,36.120688978239905,4.185137745154152,0,55,45,26,10,1,4,2,4
2024-07-19,37.985716447136106,9.180826168754722,0,50,24,53,16,3,6,4,3
2024-07-20,36.880435913759705,21.37678457092145,0,56,26,38,7,3,2,1,0
2024-07-21,38.599277082059736,3.459854047065135,0,30,34,32,11,2,1,2,0
2024-07-22,39.7553461545986,18.531752234653098,0,45,37,45,16,5,2,4,1
2024-07-23,37.04288862954246,0.32065027938196433,0,57,46,43,13,10,1,1,3
2024-07-24,38.11547033522117,8.143337587100245,0,54,58,36,12,3,3,1,3
2024-07-25,37.965334986918556,22.432605315030766,0,53,51,46,19,4,3,1,3
2024-07-26,40.39888887035353,6.20396280563043,0,61,40,41,12,5,4,2,1
2024-07-27,40.13118878646933,12.442653585228832,0,42,29,36,3,4,2,1,0
2024-07-28,38.5542099131244,3.440805636561389,0,39,32,34,12,0,2,2,0
2024-07-29,40.3535491416407,20.321667455520462,0,51,42,43,18,4,4,3,1
2024-07-30,38.905806417372844,0.8054284920871604,0,59,49,37,16,4,2,1,1
2024-07-31,39.452152586221466,28.713243942073102,0,56,57,43,17,4,2,4,2
2024-08-01,43.33570133644741,3.3133735792701695,0,59,37,34,13,1,3,2,2
2024-08-02,42.66009371223462,31.119560309382194,0,64,42,42,11,0,2,3,0
2024-08-03,37.367426543686506,6.520224701068215,0,41,32,32,13,2,4,0,0
2024-08-04,41.61051794676533,19.23894141511074,0,54,31,30,10,0,4,1,0
2024-08-05,41.555361601657324,5.7678579198564695,0,67,35,38,10,7,6,2,2
2024-08-06,37.61461406242931,35.4528190531043,0,49,40,51,13,3,3,2,2
2024-08-07,41.52433118983313,2.0310621858729343,0,54,33,44,17,3,5,5,1
2024-08-08,42.93534533646341,2.9497114648294818,0,54,38,41,13,6,2,7,1
2024-08-09,37.58417590731099,10.189555434232147,0,48,41,42,17,5,3,6,1
2024-08-10,37.96113127442637,1.2823624610813809,0,54,43,38,11,1,2,5,0
2024-08-11,41.79542844001069,3.271970463203172,0,44,35,32,10,1,0,0,1
2024-08-12,40.264172587941914,43.17360779461074,0,54,43,47,4,4,2,3,1
2024-08-13,40.782330380719685,56.25472505142628,0,76,62,77,21,7,10,10,6
2024-08-14,40.31588391844248,7.080308833059347,0,56,61,56,22,6,1,5,1
2024-08-15,40.368570011729254,38.51506997784057,1,41,44,52,10,2,0,2,0
2024-08-16,36.8838657096823,11.806089090911527,0,60,39,39,12,2,3,5,1
2024-08-17,41.57825121336461,4.715370308698874,0,55,39,29,8,1,2,1,0
2024-08-18,41.76679141875975,18.18001017882314,0,43,30,41,7,3,0,2,0
2024-08-19,38.91003197481826,16.133773288378066,0,52,30,44,10,3,1,3,2
2024-08-20,39.22028541075207,67.81977068654574,0,65,58,54,16,5,8,9,2
2024-08-21,36.18069221681949,4.619236776753881,0,65,45,41,10,4,5,5,1
2024-08-22,40.20434577262961,16.723846464134244,0,57,39,40,10,2,3,3,0
2024-08-23,40.25016118437045,0.801387526335197,0,54,32,39,10,2,5,3,1
2024-08-24,38.909175989248226,1.809583549513467,0,68,43,51,6,1,7,0,2
2024-08-25,41.2070996270901,0.058891078427143286,0,45,41,53,17,4,1,4,2
2024-08-26,38.21241876433505,112.87805154048282,1,93,54,48,21,7,7,5,4
2024-08-27,39.92933389152256,24.31307270075151,0,55,39,40,17,4,1,4,0
2024-08-28,36.67773450970898,23.1774533662333,0,53,44,46,11,4,2,1,0
2024-08-29,38.584316978750635,10.691865210786226,0,61,41,38,9,5,1,2,0
2024-08-30,38.1945131816926,5.351561718795572,0,63,36,38,16,7,8,2,0
2024-08-31,38.90310641761251,2.4601114537659674,0,41,32,23,9,5,3,0,0
2024-09-01,37.62020093651965,5.025268935365814,0,40,32,41,4,1,0,0,0
2024-09-02,38.00059679589576,7.073381894592622,0,67,44,37,6,4,2,4,2
2024-09-03,39.81747485734217,21.17788126825617,0,51,43,58,13,3,5,0,1
2024-09-04,37.19127098873301,11.636907272126106,0,57,52,51,13,5,4,4,0
2024-09-05,34.7486744363488,1.209752313504294,0,55,42,58,14,8,5,3,3
2024-09-06,41.35566635919798,0.2729026763304396,0,60,43,58,14,6,3,5,2
2024-09-07,40.51174857105138,1.6193278426191566,0,45,35,33,7,1,0,1,0
2024-09-08,35.05436073769419,7.9271756547597985,0,48,33,36,11,1,0,1,0
2024-09-09,38.906083885810474,40.58919257790343,0,56,45,41,14,3,1,3,2
2024-09-10,36.406270567383274,15.216927352683244,0,53,36,57,9,6,4,2,1
2024-09-11,37.822549971526996,24.27914011622575,0,31,39,44,15,4,8,2,0
2024-09-12,37.7652173947866,9.420917610238382,0,40,30,46,12,4,4,2,4
2024-09-13,36.58702050043913,6.7334062797173235,0,54,40,52,13,4,6,0,3
2024-09-14,35.36528093769698,1.7210714325257404,0,43,35,51,12,0,3,3,3
2024-09-15,35.42665199013764,31.30400573313811,0,50,42,32,11,4,3,3,1
2024-09-16,34.84825481117285,22.928934876867757,1,58,56,44,14,6,4,3,3
2024-09-17,34.887919155629966,2.760971886959982,0,51,41,39,18,5,8,4,1
2024-09-18,36.28619055226693,10.76960937144547,0,49,40,39,14,4,3,3,1
2024-09-19,34.85610816773684,10.023154808603376,0,48,39,40,11,6,3,1,0
2024-09-20,37.51695013105852,14.716101349744179,0,61,36,41,14,12,1,1,1
2024-09-21,38.99073294292108,43.83357353056744,0,36,19,35,10,0,1,1,0
2024-09-22,34.71774604018465,13.004347941608549,0,50,28,27,6,2,0,1,1
2024-09-23,36.216531680113995,11.655018302411149,0,50,40,42,14,3,6,2,0
2024-09-24,36.595262844707634,0.7744992237233493,0,44,47,42,17,8,2,4,0
2024-09-25,36.39640892724506,0.9745988506091824,0,41,45,44,12,7,2,2,2
2024-09-26,35.45921101745151,3.1117622705013597,0,53,38,54,9,7,5,7,0
2024-09-27,36.645988746877975,0.4951446659518398,0,37,36,35,15,8,2,3,2
2024-09-28,35.97691603981907,20.400799083205268,0,48,33,30,9,3,0,3,0
2024-09-29,32.38740222643231,19.27396376250206,0,47,23,38,11,2,0,0,0
2024-09-30,36.449907205517185,2.193713976660173,0,65,52,58,21,8,3,7,2
2024-10-01,36.33364860961807,0.8248887509880147,0,85,53,64,21,5,8,1,1
2024-10-02,32.87861563514778,1.2691733656921453,1,54,40,39,16,3,7,6,0
2024-10-03,34.325879070590744,0.8033236737268501,0,58,43,41,14,3,7,2,1
2024-10-04,35.46021757377835,2.8125060344678308,0,57,38,46,9,5,3,2,0
2024-10-05,33.517275127405945,0.7990262852485858,0,47,32,40,8,0,0,0,2
2024-10-06,35.92303574757167,0.2975385735620061,0,42,37,32,14,4,1,1,0
2024-10-07,38.3448822965364,1.0184553092257604,0,53,50,45,8,4,2,2,1
2024-10-08,31.884151061437368,7.815507541424634,0,54,36,34,15,3,4,6,0
2024-10-09,30.531995615937753,0.512060407728499,0,49,42,34,18,3,4,4,1
2024-10-10,33.73870760056803,1.8943178755789136,0,63,48,45,16,6,9,2,3
2024-10-11,34.41025320298719,1.1346968904741033,0,52,48,63,12,7,3,3,1
2024-10-12,32.34057400430262,0.14734597156196055,1,38,35,32,8,0,2,0,0
2024-10-13,35.54317625392214,1.3383793581387327,0,44,35,32,7,2,1,0,0
2024-10-14,29.793010205362858,2.4224267659839405,0,47,49,40,14,7,6,6,2
2024-10-15,33.68889394836935,1.4398859073796162,0,42,46,34,7,3,1,4,1
2024-10-16,30.923487512880175,4.113107963161012,0,54,47,36,13,7,3,4,2
2024-10-17,35.40548471035036,0.6819885378713827,0,58,45,48,11,6,4,3,1
2024-10-18,35.78269656359186,0.1803947220017492,0,54,42,37,13,3,5,3,3
2024-10-19,30.094756953818475,5.5154983234313155,0,43,33,28,4,0,2,2,0
2024-10-20,30.35887769738159,0.950261821122605,0,47,30,29,5,2,0,1,0
2024-10-21,33.006657548485414,1.7179575415107664,0,56,40,33,17,5,1,0,0
2024-10-22,30.342328771637924,3.1404644577317176,0,58,43,39,12,1,6,3,2
2024-10-23,30.854545062307512,0.7840526208726917,0,57,42,31,16,4,3,4,1
2024-10-24,30.82464163341945,2.51872113698996,0,54,42,35,7,3,2,3,0
2024-10-25,26.762786461262618,0.2910202175298525,0,59,55,36,9,6,5,1,1
2024-10-26,30.402546837856832,0.6886283005948393,0,35,35,30,10,1,0,0,0
2024-10-27,28.87872885414298,0.3126308600702447,0,46,46,29,10,1,1,1,0
2024-10-28,29.09982432408734,3.334457788620436,0,49,43,38,17,7,4,2,5
2024-10-29,32.80119403805075,0.5037271915318446,0,79,53,51,16,7,8,4,4
2024-10-30,27.22880180917016,2.5274707797251033,0,50,61,42,18,6,7,4,4
2024-10-31,31.19618804345065,5.739905602751002,1,44,43,39,13,0,3,5,0
2024-11-01,28.839941365678456,1.5005876038188009,0,57,38,34,8,5,2,3,1
2024-11-02,28.6666148706737,1.5531845058980722,0,48,25,28,5,1,2,0,0
2024-11-03,30.63537629393143,1.236203976974259,0,40,35,31,7,2,3,1,0
2024-11-04,29.563512517920838,0.7887243787080396,0,53,44,44,17,2,4,5,4
2024-11-05,29.853744219913253,1.2912109466817985,0,60,40,40,12,3,2,4,4
2024-11-06,30.47837735186698,1.8466686208034024,0,64,47,50,12,6,5,1,2
2024-11-07,27.70931310424819,8.536192285357618,0,45,36,32,11,6,1,4,0
2024-11-08,26.977860673728877,5.553661311245407,0,64,37,40,11,4,3,0,0
2024-11-09,25.86297004894864,3.9632212039512504,0,38,28,32,3,2,0,1,0
2024-11-10,26.21396978564413,4.398803534076687,0,39,26,26,15,1,1,5,0
2024-11-11,33.59513214831133,1.261656679527308,0,48,40,41,3,5,4,1,0
2024-11-12,30.01913735666422,2.1426421722049014,0,66,39,38,8,2,2,3,0
2024-11-13,24.661196340303885,4.50886117469613,0,58,53,51,16,5,7,2,2
2024-11-14,24.552777334520698,0.998290758342876,0,57,58,58,19,8,3,5,1
2024-11-15,27.996603930702083,6.5278760063773404,1,55,46,39,13,4,3,3,1
2024-11-16,27.963459185397667,124.00161664599095,0,62,52,45,14,1,7,6,3
2024-11-17,27.803682848389425,1.838002129987886,0,35,35,36,7,6,2,2,0
2024-11-18,26.03396528618527,2.474402360252573,0,58,38,45,10,6,4,2,2
2024-11-19,26.131954172696524,6.0152863784642205,0,58,42,47,7,4,3,3,4
2024-11-20,26.878679396279068,0.5610588251162442,0,51,40,49,18,4,5,4,1
2024-11-21,26.235883246021995,2.7418736146400335,0,52,38,45,12,2,7,3,0
2024-11-22,21.46783966634872,1.4713395161045328,0,58,47,57,10,5,2,5,3
2024-11-23,25.290397339154072,0.6254723517739434,0,39,36,23,7,2,2,0,0
2024-11-24,23.89199928797442,2.9976440192607616,0,34,35,35,5,2,0,2,0
2024-11-25,25.791355902732434,1.6069166615962742,0,60,43,47,10,4,4,1,1
2024-11-26,31.25892292846818,2.163355898722411,0,56,45,46,16,6,7,6,1
2024-11-27,25.872236259861708,0.7798757693205939,0,44,43,43,9,4,5,6,0
2024-11-28,24.36052249319745,1.3127587614019811,0,59,40,45,15,3,3,1,1
2024-11-29,26.68297909379598,1.9212913102512121,0,44,29,47,10,2,1,4,2
2024-11-30,25.658075292799094,1.0380879853714655,0,45,30,29,7,4,0,1,0
2024-12-01,25.387784595497177,0.4422225851225279,0,39,34,26,11,1,1,1,0
2024-12-02,25.617808562329582,6.5215057262582645,0,46,42,51,9,7,5,2,3
2024-12-03,28.375364450615837,1.4326987229659396,0,52,40,33,13,3,2,3,0
2024-12-04,21.860370606423434,2.6479193103579477,0,59,43,42,11,4,2,2,0
2024-12-05,24.93102352137368,1.0588184468473425,0,49,46,41,13,7,9,2,1
2024-12-06,21.994391740403646,0.8774185367332782,0,63,41,43,10,3,0,1,1
2024-12-07,24.82339714672615,1.0456759631116832,0,39,36,32,12,0,1,0,0
2024-12-08,21.74207984466218,1.0525440950898475,0,31,35,29,6,2,3,1,1
2024-12-09,22.61370280069898,1.5713150771961184,0,53,44,39,17,1,2,1,1
2024-12-10,22.729181529388857,1.5682011577875186,0,48,38,33,16,5,2,0,0
2024-12-11,25.143899343919255,1.3749419052633398,0,44,51,49,15,4,5,1,1
2024-12-12,24.904096619015057,0.289556310431091,0,48,51,43,18,7,4,1,0
2024-12-13,20.452729146035455,1.3706575621107637,0,65,53,39,11,6,3,4,3
2024-12-14,22.93309908524008,0.3705010450681994,0,40,32,30,9,2,4,0,0
2024-12-15,21.28526474963678,0.26966055458195803,0,53,29,37,12,2,1,0,0
2024-12-16,20.070770070163373,5.395577580085977,0,53,49,49,15,1,6,5,0
2024-12-17,22.039297623831175,1.8574859461890194,0,50,42,43,13,2,4,5,1
2024-12-18,21.74414829518293,2.1546219118936407,0,49,33,35,12,6,7,2,0
2024-12-19,27.104592559020638,1.0276391033086243,0,72,44,46,17,3,2,0,0
2024-12-20,23.009421099934247,4.793371631100493,0,47,37,43,8,5,2,4,1
2024-12-21,19.282936360665374,2.0318381357073623,0,38,36,32,7,1,2,0,0
2024-12-22,20.805652528448668,2.9321464097549024,0,51,23,36,8,1,1,2,0
2024-12-23,23.877386076399638,0.9195125274874978,0,51,38,51,20,12,1,3,1
2024-12-24,25.913343558500756,6.438345778931312,0,69,54,64,16,6,8,5,3
2024-12-25,18.46877858133772,3.4347288811792014,1,54,47,43,17,2,4,1,0
2024-12-26,17.787660656191278,3.847591453020238,0,63,34,38,8,1,1,1,4
2024-12-27,25.198708653245298,0.37795354923982627,0,62,48,31,10,3,3,2,1
2024-12-28,22.147807074242692,0.6320621578691115,0,46,27,27,8,3,0,0,0
2024-12-29,19.54635134915405,0.6726989674253347,0,33,36,42,7,1,2,2,0
2024-12-30,22.269136132509516,0.6319140648612701,0,48,35,41,17,8,3,3,2
2024-12-31,15.847931295671316,3.8676808338767166,0,51,34,43,12,5,6,1,1
2025-01-01,21.12617778689939,0.06480837114561283,0,49,45,42,15,5,3,1,0
2025-01-02,21.69724943833708,0.1583028527571559,0,54,34,39,18,4,2,1,3
2025-01-03,22.814982255828813,0.6401760258920017,0,39,50,43,18,6,8,3,0
2025-01-04,18.866161794472763,0.4459695644609847,0,49,23,33,5,1,1,2,0
2025-01-05,20.99553806221278,0.5275655362319106,0,52,41,39,11,3,2,0,0
2025-01-06,18.90624352594989,3.1984127596031238,0,76,43,49,17,1,5,2,2
2025-01-07,21.203528200968844,1.6562236287890608,0,55,46,47,8,4,4,4,0
2025-01-08,18.84049389231964,0.011574751785455351,0,52,35,53,18,2,4,1,3
2025-01-09,19.75618688777535,1.1218629861566045,0,58,47,30,12,5,3,1,3
2025-01-10,18.524753410297826,1.048108565334397,0,56,46,41,14,2,4,4,3
2025-01-11,21.765462517342858,0.24195311529790287,0,41,37,26,13,3,2,3,0
2025-01-12,22.129724063440367,2.2548989562266177,0,57,29,32,8,1,1,0,1
2025-01-13,19.89605337444368,2.4219759623442583,0,51,44,56,16,8,3,3,0
2025-01-14,20.397098159679416,2.552321685940778,0,62,44,46,17,2,2,3,0
2025-01-15,17.381635204442297,2.607372261633271,0,43,39,38,12,4,2,2,0
2025-01-16,19.640541197662742,0.00010565665537666425,0,56,39,47,17,2,1,3,0
2025-01-17,20.103453849461612,6.15478741467397,0,72,36,45,8,5,3,4,2
2025-01-18,25.41232066226013,3.366263278310376,0,48,25,30,7,1,1,2,0
2025-01-19,17.916584448813367,4.686432890318862,0,38,27,45,7,3,3,2,0
2025-01-20,23.041578575181468,0.03153388569999008,0,55,43,42,10,6,4,3,2
2025-01-21,22.08257690699707,5.431926729089271,0,50,45,41,13,5,4,5,2
2025-01-22,20.62870431630613,3.3192376376998305,0,55,33,42,18,3,4,5,0
2025-01-23,23.56618785738329,3.6307008361376685,0,48,42,35,11,2,1,0,1
2025-01-24,20.777621927672026,0.19585946205769098,0,63,51,43,17,10,9,1,2
2025-01-25,20.799146782681937,2.6847695383710914,0,62,38,28,14,1,3,1,1
2025-01-26,19.904961538114573,6.433590463711999,1,40,31,26,4,2,2,0,0
2025-01-27,22.451674957963682,2.26980999567303,0,70,38,32,14,3,4,5,0
2025-01-28,22.19377188107439,1.6905530309455197,0,46,51,47,13,0,3,2,1
2025-01-29,18.748738027645672,5.8238736416832655,0,56,53,33,11,8,4,7,1
2025-01-30,17.363820591003556,1.1701543161106036,0,40,31,37,16,4,7,2,3
2025-01-31,19.601538612811854,1.8290524106867059,0,67,43,46,12,3,4,6,2
2025-02-01,18.415568659649068,1.2938188028421764,0,43,34,29,10,0,0,1,1
2025-02-02,19.899701119687734,5.401540171939713,0,41,36,29,7,4,0,2,0
2025-02-03,22.515686307896488,0.1582698143568408,0,57,40,45,10,2,4,5,0
2025-02-04,19.1432176208869,1.3907781868405802,0,47,48,45,11,4,0,2,1
2025-02-05,19.99213114319753,2.3228003110578097,0,58,44,44,13,8,2,1,2
2025-02-06,20.21672051874326,3.1395359313857254,0,44,54,42,13,2,3,2,1
2025-02-07,21.823367340470707,1.7494275525493466,0,52,28,40,17,6,1,6,4
2025-02-08,15.661483164509868,4.7919845399866885,0,39,24,33,9,2,2,1,0
2025-02-09,18.973534707753313,5.69432962357706,0,44,33,36,12,1,0,2,0
2025-02-10,20.644083969502375,0.1329618221919228,0,52,37,49,10,3,4,4,2
2025-02-11,22.65915336112952,1.0295686968448658,0,47,40,49,10,1,3,3,0
2025-02-12,19.315555886472517,0.04747713020524764,0,53,54,53,15,2,6,0,3
2025-02-13,16.589495211367705,0.7992145695341569,0,61,47,52,12,4,6,2,3
2025-02-14,21.628125053209263,1.5394872779618596,0,57,29,33,11,6,2,0,1
2025-02-15,19.166926956429684,4.833634816325983,0,51,41,35,13,1,0,2,0
2025-02-16,18.11010151886774,3.748817333744583,0,46,23,32,7,2,2,1,0
2025-02-17,19.295345346302128,0.272784623271347,0,58,46,45,16,3,5,2,1
2025-02-18,20.232388705269347,0.1952926373360308,0,58,39,48,10,4,4,3,1
2025-02-19,19.452138382694322,1.7796254707765449,0,53,42,50,13,3,8,2,2
2025-02-20,16.313451050009895,1.5190781854896942,0,53,33,44,5,9,3,3,2
2025-02-21,22.58441951660792,0.6195217612562574,0,54,44,47,8,3,3,2,2
