donation_dates,blood_groups
2025-06-05,A_positive
2025-06-05,O_positive
2025-06-05,AB_positive
2025-06-05,O_positive
2025-06-05,O_positive
2025-06-05,A_negative
2025-06-05,O_positive
2025-06-05,A_positive
2025-06-05,B_positive
2025-06-05,O_positive
2025-06-05,A_positive
2025-06-05,O_negative
2025-06-05,A_positive
2025-06-05,O_negative
2025-06-05,A_positive
2025-06-05,AB_positive
2025-06-05,A_negative
2025-06-06,A_positive
2025-06-06,A_negative
2025-06-06,B_negative
2025-06-06,O_positive
2025-06-06,B_positive
2025-06-06,O_positive
2025-06-06,A_positive
2025-06-06,O_negative
2025-06-06,AB_positive
2025-06-06,A_positive
2025-06-06,A_positive
2025-06-06,A_positive
2025-06-06,O_negative
2025-06-06,A_positive
2025-06-06,O_positive
2025-06-06,O_positive
2025-06-06,O_negative
2025-06-06,A_positive
2025-06-06,O_positive
2025-06-06,A_positive
2025-06-06,A_positive
2025-06-06,O_positive
2025-06-06,A_positive
2025-06-06,A_positive
2025-06-06,O_positive
2025-06-06,O_positive
2025-06-06,O_negative
2025-06-06,O_negative
2025-06-06,O_positive
2025-06-06,B_negative
2025-06-06,O_positive
2025-06-06,A_positive
2025-06-06,A_positive
2025-06-06,O_positive
2025-06-06,O_positive
2025-06-06,A_positive
2025-06-06,A_negative
2025-06-06,O_positive
2025-06-07,O_positive
2025-06-07,B_positive
2025-06-07,O_positive
2025-06-07,A_negative
2025-06-07,O_positive
2025-06-07,AB_positive
2025-06-07,A_positive
2025-06-07,O_positive
2025-06-07,A_positive
2025-06-07,O_positive
2025-06-07,B_positive
2025-06-07,O_negative
2025-06-07,O_negative
2025-06-07,O_positive
2025-06-07,O_positive
2025-06-07,A_positive
2025-06-07,O_positive
2025-06-07,O_positive
2025-06-07,B_positive
2025-06-07,O_positive
2025-06-07,O_negative
2025-06-07,O_positive
2025-06-07,O_positive
2025-06-07,O_positive
2025-06-07,O_negative
2025-06-07,A_positive
2025-06-07,O_positive
2025-06-07,B_positive
2025-06-07,A_positive
2025-06-07,A_negative
2025-06-07,B_positive
2025-06-07,O_positive
2025-06-07,A_negative
2025-06-07,A_positive
2025-06-07,A_positive
2025-06-07,O_positive
2025-06-07,O_positive
2025-06-07,A_negative
2025-06-07,A_positive
2025-06-07,A_positive
2025-06-07,A_positive
2025-06-07,A_positive
2025-06-07,O_positive
2025-06-07,O_positive
2025-06-07,A_positive
2025-06-07,O_positive
2025-06-07,A_positive
2025-06-07,AB_negative
2025-06-07,A_positive
2025-06-07,A_positive
2025-06-07,O_positive
2025-06-07,AB_positive
2025-06-07,O_positive
2025-06-07,A_positive
2025-06-07,B_negative
2025-06-07,O_positive
2025-06-07,A_positive
2025-06-08,A_positive
2025-06-08,O_positive
2025-06-08,A_positive
2025-06-08,B_positive
2025-06-08,A_positive
2025-06-08,O_positive
2025-06-08,A_positive
2025-06-08,O_negative
2025-06-08,O_positive
2025-06-08,A_positive
2025-06-08,O_positive
2025-06-08,O_positive
2025-06-08,O_negative
2025-06-08,O_positive
2025-06-08,A_negative
2025-06-08,AB_positive
2025-06-08,A_positive
2025-06-08,O_positive
2025-06-08,O_positive
2025-06-08,A_positive
2025-06-08,O_positive
2025-06-08,B_positive
2025-06-08,B_negative
2025-06-08,A_positive
2025-06-08,O_positive
2025-06-08,A_positive
2025-06-08,O_positive
2025-06-08,B_positive
2025-06-08,A_positive
2025-06-08,O_positive
2025-06-08,O_positive
2025-06-08,A_positive
2025-06-08,A_positive
2025-06-08,A_positive
2025-06-08,O_positive
2025-06-08,O_positive
2025-06-08,A_positive
2025-06-08,B_positive
2025-06-08,A_negative
2025-06-08,B_positive
2025-06-08,O_positive
2025-06-08,A_positive
2025-06-08,A_positive
2025-06-08,O_positive
2025-06-08,AB_positive
2025-06-08,B_negative
2025-06-08,O_negative
2025-06-08,O_positive
2025-06-08,O_positive
2025-06-08,O_positive
2025-06-08,O_positive
2025-06-08,A_positive
2025-06-08,A_negative
2025-06-08,A_negative
2025-06-08,O_positive
2025-06-08,O_positive
2025-06-08,O_positive
2025-06-08,O_negative
2025-06-08,O_positive
2025-06-08,AB_positive
2025-06-08,A_positive
2025-06-08,AB_positive
2025-06-08,O_positive
2025-06-09,O_positive
2025-06-09,O_positive
2025-06-09,A_positive
2025-06-09,B_positive
2025-06-09,O_positive
2025-06-09,A_positive
2025-06-09,O_positive
2025-06-09,O_negative
2025-06-09,A_positive
2025-06-09,A_positive
2025-06-09,A_positive
2025-06-09,A_positive
2025-06-09,A_positive
2025-06-09,O_positive
2025-06-09,AB_negative
2025-06-09,A_positive
2025-06-09,A_positive
2025-06-09,A_positive
2025-06-09,O_positive
2025-06-10,A_positive
2025-06-10,A_positive
2025-06-10,O_positive
2025-06-10,O_positive
2025-06-10,A_positive
2025-06-10,A_positive
2025-06-10,O_negative
2025-06-10,A_positive
2025-06-10,A_positive
2025-06-10,A_negative
2025-06-10,A_positive
2025-06-10,O_positive
2025-06-10,O_positive
2025-06-10,O_positive
2025-06-10,AB_positive
2025-06-10,O_positive
2025-06-10,A_positive
2025-06-10,A_positive
2025-06-10,A_positive
2025-06-10,O_positive
2025-06-10,A_positive
2025-06-11,B_positive
2025-06-11,O_positive
2025-06-11,A_positive
2025-06-11,O_positive
2025-06-11,A_positive
2025-06-11,O_positive
2025-06-11,B_positive
2025-06-11,A_positive
2025-06-11,AB_positive
2025-06-11,O_positive
2025-06-11,B_negative
2025-06-11,O_positive
2025-06-11,O_positive
2025-06-11,O_positive
2025-06-11,O_negative
2025-06-11,O_positive
2025-06-11,O_negative
2025-06-11,O_positive
2025-06-11,A_positive
2025-06-11,B_positive
2025-06-11,A_negative
2025-06-11,O_positive
2025-06-11,O_positive
2025-06-12,O_positive
2025-06-12,O_negative
2025-06-12,A_positive
2025-06-12,A_positive
2025-06-12,O_positive
2025-06-12,A_positive
2025-06-12,O_negative
2025-06-12,O_positive
2025-06-12,O_positive
2025-06-12,O_positive
2025-06-12,O_negative
2025-06-12,O_positive
2025-06-12,A_positive
2025-06-12,A_positive
2025-06-12,O_positive
2025-06-13,A_negative
2025-06-13,A_positive
2025-06-13,O_positive
2025-06-13,O_positive
2025-06-13,A_positive
2025-06-13,O_negative
2025-06-13,O_positive
2025-06-13,A_positive
2025-06-13,A_positive
2025-06-13,O_positive
2025-06-13,A_negative
2025-06-13,O_negative
2025-06-13,A_positive
2025-06-13,O_positive
2025-06-13,O_positive
2025-06-13,O_positive
2025-06-13,A_positive
2025-06-13,O_positive
2025-06-13,O_negative
2025-06-13,A_positive
2025-06-13,B_positive
2025-06-13,A_positive
2025-06-13,O_positive
2025-06-13,O_positive
2025-06-13,O_positive
2025-06-14,A_positive
2025-06-14,A_positive
2025-06-14,A_negative
2025-06-14,A_positive
2025-06-14,O_positive
2025-06-14,A_negative
2025-06-14,O_positive
2025-06-14,O_negative
2025-06-14,B_positive
2025-06-14,O_positive
2025-06-14,A_positive
2025-06-14,B_negative
2025-06-14,O_positive
2025-06-14,O_negative
2025-06-14,O_positive
2025-06-14,A_positive
2025-06-14,O_positive
2025-06-14,O_positive
2025-06-14,O_negative
2025-06-14,A_positive
2025-06-14,O_negative
2025-06-14,O_positive
2025-06-14,O_positive
2025-06-14,O_positive
2025-06-14,A_positive
2025-06-14,A_positive
2025-06-14,A_positive
2025-06-14,O_positive
2025-06-14,A_positive
2025-06-14,O_positive
2025-06-14,B_negative
2025-06-14,O_positive
2025-06-14,A_positive
2025-06-14,A_positive
2025-06-14,B_positive
2025-06-14,O_positive
2025-06-14,O_negative
2025-06-14,O_negative
2025-06-14,B_positive
2025-06-14,B_positive
2025-06-14,O_positive
2025-06-14,A_positive
2025-06-14,A_positive
2025-06-14,O_positive
2025-06-14,O_positive
2025-06-14,O_negative
2025-06-14,O_positive
2025-06-14,B_positive
2025-06-14,O_negative
2025-06-14,A_positive
2025-06-14,A_negative
2025-06-14,O_positive
2025-06-14,O_negative
2025-06-14,O_positive
2025-06-14,O_negative
2025-06-14,A_positive
2025-06-14,B_positive
2025-06-14,A_positive
2025-06-14,B_positive
2025-06-14,O_positive
2025-06-14,O_positive
2025-06-14,A_positive
2025-06-14,B_negative
2025-06-14,A_positive
2025-06-14,A_positive
2025-06-14,O_positive
2025-06-14,A_positive
2025-06-14,O_positive
2025-06-15,O_positive
2025-06-15,O_negative
2025-06-15,O_positive
2025-06-15,A_negative
2025-06-15,O_positive
2025-06-15,O_positive
2025-06-15,A_positive
2025-06-15,O_positive
2025-06-15,A_positive
2025-06-15,O_positive
2025-06-15,B_negative
2025-06-15,A_positive
2025-06-15,O_positive
2025-06-15,A_negative
2025-06-15,O_negative
2025-06-15,A_positive
2025-06-15,B_positive
2025-06-15,O_positive
2025-06-15,O_positive
2025-06-15,O_negative
2025-06-15,O_positive
2025-06-15,A_positive
2025-06-15,A_negative
2025-06-15,A_positive
2025-06-15,A_positive
2025-06-15,A_positive
2025-06-15,O_positive
2025-06-15,O_positive
2025-06-15,A_positive
2025-06-15,A_positive
2025-06-15,O_negative
2025-06-15,AB_positive
2025-06-15,A_positive
2025-06-15,B_positive
2025-06-15,B_negative
2025-06-15,A_positive
2025-06-15,A_positive
2025-06-15,O_negative
2025-06-15,A_positive
2025-06-15,O_positive
2025-06-15,A_positive
2025-06-15,A_positive
2025-06-15,A_negative
2025-06-15,O_positive
2025-06-15,A_positive
2025-06-15,O_positive
2025-06-15,O_positive
2025-06-15,O_positive
2025-06-15,A_positive
2025-06-15,O_negative
2025-06-15,A_positive
2025-06-15,B_negative
2025-06-16,O_positive
2025-06-16,O_positive
2025-06-16,O_positive
2025-06-16,A_negative
2025-06-16,A_positive
2025-06-16,A_positive
2025-06-16,A_negative
2025-06-16,A_positive
2025-06-16,A_negative
2025-06-16,O_positive
2025-06-16,B_positive
2025-06-16,A_negative
2025-06-16,A_positive
2025-06-16,O_positive
2025-06-16,O_positive
2025-06-16,A_negative
2025-06-16,O_positive
2025-06-16,A_negative
2025-06-16,A_positive
2025-06-16,B_positive
2025-06-16,O_negative
2025-06-16,A_negative
2025-06-16,A_positive
2025-06-16,O_positive
2025-06-16,B_positive
2025-06-16,O_positive
2025-06-16,O_positive
2025-06-16,O_positive
2025-06-16,O_positive
2025-06-17,O_positive
2025-06-17,A_positive
2025-06-17,AB_negative
2025-06-17,A_positive
2025-06-17,O_positive
2025-06-17,O_positive
2025-06-17,A_positive
2025-06-17,O_positive
2025-06-17,A_positive
2025-06-17,O_positive
2025-06-17,O_positive
2025-06-17,A_positive
2025-06-17,O_positive
2025-06-17,A_negative
2025-06-17,B_positive
2025-06-17,A_positive
2025-06-17,O_negative
2025-06-17,B_positive
2025-06-17,O_positive
2025-06-17,O_positive
2025-06-17,O_positive
2025-06-17,O_negative
2025-06-17,O_positive
2025-06-17,O_positive
2025-06-17,A_positive
2025-06-17,O_positive
2025-06-17,A_positive
2025-06-18,B_positive
2025-06-18,O_positive
2025-06-18,A_positive
2025-06-18,O_positive
2025-06-18,A_negative
2025-06-18,A_positive
2025-06-18,A_positive
2025-06-18,A_positive
2025-06-18,O_positive
2025-06-18,O_positive
2025-06-18,A_positive
2025-06-18,O_positive
2025-06-18,A_positive
2025-06-18,A_positive
2025-06-18,A_positive
2025-06-18,A_positive
2025-06-18,O_positive
2025-06-18,O_negative
2025-06-18,A_positive
2025-06-18,O_positive
2025-06-18,O_negative
2025-06-19,O_positive
2025-06-19,A_positive
2025-06-19,AB_positive
2025-06-19,B_positive
2025-06-19,O_positive
2025-06-19,O_positive
2025-06-19,O_positive
2025-06-19,A_positive
2025-06-19,O_positive
2025-06-19,B_positive
2025-06-19,O_positive
2025-06-19,O_positive
2025-06-19,B_positive
2025-06-19,O_negative
2025-06-19,A_positive
2025-06-19,A_positive
2025-06-19,B_positive
2025-06-19,O_positive
2025-06-19,O_negative
2025-06-19,A_negative
2025-06-19,A_positive
2025-06-19,O_positive
2025-06-19,B_positive
2025-06-19,B_positive
2025-06-20,O_positive
2025-06-20,A_positive
2025-06-20,A_positive
2025-06-20,O_positive
2025-06-20,AB_negative
2025-06-20,A_positive
2025-06-20,B_positive
2025-06-20,O_positive
2025-06-20,A_positive
2025-06-20,AB_positive
2025-06-20,A_positive
2025-06-20,A_positive
2025-06-20,O_positive
2025-06-20,O_positive
2025-06-20,A_positive
2025-06-21,A_positive
2025-06-21,A_positive
2025-06-21,O_positive
2025-06-21,A_positive
2025-06-21,B_positive
2025-06-21,O_positive
2025-06-21,O_positive
2025-06-21,A_positive
2025-06-21,O_positive
2025-06-21,B_negative
2025-06-21,O_positive
2025-06-21,A_positive
2025-06-21,O_positive
2025-06-21,O_negative
2025-06-21,A_positive
2025-06-21,O_positive
2025-06-21,O_positive
2025-06-21,A_negative
2025-06-21,B_positive
2025-06-21,A_negative
2025-06-21,A_positive
2025-06-21,O_positive
2025-06-21,A_negative
2025-06-21,B_positive
2025-06-21,A_positive
2025-06-21,A_positive
2025-06-21,A_negative
2025-06-21,A_positive
2025-06-21,A_positive
2025-06-21,O_positive
2025-06-21,A_positive
2025-06-21,O_negative
2025-06-21,A_positive
2025-06-21,O_positive
2025-06-21,AB_positive
2025-06-21,O_positive
2025-06-21,A_positive
2025-06-21,A_positive
2025-06-21,A_positive
2025-06-21,A_positive
2025-06-21,A_negative
2025-06-21,O_positive
2025-06-21,A_positive
2025-06-21,B_negative
2025-06-21,A_positive
2025-06-21,B_positive
2025-06-21,O_positive
2025-06-21,O_negative
2025-06-21,A_positive
2025-06-21,A_positive
2025-06-21,O_negative
2025-06-21,O_positive
2025-06-21,O_positive
2025-06-21,O_positive
2025-06-21,A_positive
2025-06-21,B_positive
2025-06-21,A_negative
2025-06-21,O_positive
2025-06-21,O_positive
2025-06-21,A_positive
2025-06-21,O_positive
2025-06-21,O_positive
2025-06-22,A_positive
2025-06-22,A_positive
2025-06-22,A_positive
2025-06-22,O_positive
2025-06-22,A_positive
2025-06-22,A_positive
2025-06-22,B_positive
2025-06-22,AB_negative
2025-06-22,O_positive
2025-06-22,A_positive
2025-06-22,A_positive
2025-06-22,A_positive
2025-06-22,B_positive
2025-06-22,O_negative
2025-06-22,O_positive
2025-06-22,A_positive
2025-06-22,O_positive
2025-06-22,A_positive
2025-06-22,O_negative
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,B_positive
2025-06-22,O_positive
2025-06-22,A_negative
2025-06-22,A_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,A_negative
2025-06-22,A_positive
2025-06-22,A_negative
2025-06-22,O_positive
2025-06-22,A_positive
2025-06-22,O_positive
2025-06-22,A_positive
2025-06-22,B_positive
2025-06-22,O_negative
2025-06-22,A_positive
2025-06-22,B_positive
2025-06-22,O_positive
2025-06-22,A_positive
2025-06-22,A_positive
2025-06-22,A_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,A_positive
2025-06-22,A_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,A_positive
2025-06-22,AB_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,A_negative
2025-06-22,A_positive
2025-06-22,O_positive
2025-06-22,O_positive
2025-06-22,O_negative
2025-06-22,B_positive
2025-06-22,O_positive
2025-06-22,A_positive
2025-06-23,B_positive
2025-06-23,O_positive
2025-06-23,B_positive
2025-06-23,A_positive
2025-06-23,A_positive
2025-06-23,A_negative
2025-06-23,A_positive
2025-06-23,O_negative
2025-06-23,O_positive
2025-06-23,O_positive
2025-06-23,O_positive
2025-06-23,B_positive
2025-06-23,O_positive
2025-06-23,B_positive
2025-06-23,AB_positive
2025-06-23,O_positive
2025-06-23,O_positive
2025-06-23,A_positive
2025-06-23,A_positive
2025-06-23,O_positive
2025-06-24,O_positive
2025-06-24,O_positive
2025-06-24,O_negative
2025-06-24,O_positive
2025-06-24,A_positive
2025-06-24,A_positive
2025-06-24,O_positive
2025-06-24,A_positive
2025-06-24,O_positive
2025-06-24,A_negative
2025-06-24,O_positive
2025-06-24,A_positive
2025-06-24,A_positive
2025-06-24,O_positive
2025-06-24,O_positive
2025-06-24,A_positive
2025-06-24,O_positive
2025-06-24,A_positive
2025-06-24,O_positive
2025-06-24,O_negative
2025-06-24,O_positive
2025-06-24,A_positive
2025-06-24,O_positive
2025-06-24,B_positive
2025-06-24,A_positive
2025-06-24,A_positive
2025-06-24,A_negative
2025-06-24,O_positive
2025-06-24,O_negative
2025-06-24,A_positive
2025-06-24,O_positive
2025-06-24,B_positive
2025-06-24,O_positive
2025-06-24,A_positive
2025-06-25,O_positive
2025-06-25,A_negative
2025-06-25,A_positive
2025-06-25,O_negative
2025-06-25,A_positive
2025-06-25,O_positive
2025-06-25,O_negative
2025-06-25,O_positive
2025-06-25,A_positive
2025-06-25,A_positive
2025-06-25,O_positive
2025-06-25,A_positive
2025-06-25,O_negative
2025-06-25,O_positive
2025-06-25,O_positive
2025-06-25,A_positive
2025-06-25,O_positive
2025-06-25,O_positive
2025-06-25,O_negative
2025-06-25,A_positive
2025-06-25,O_positive
2025-06-25,A_positive
2025-06-26,A_positive
2025-06-26,O_positive
2025-06-26,O_negative
2025-06-26,AB_positive
2025-06-26,A_positive
2025-06-26,O_positive
2025-06-26,O_positive
2025-06-26,O_negative
2025-06-26,O_positive
2025-06-26,A_positive
2025-06-26,A_positive
2025-06-26,O_positive
2025-06-26,A_positive
2025-06-26,O_negative
2025-06-26,A_positive
2025-06-26,A_positive
2025-06-26,A_positive
2025-06-26,O_positive
2025-06-26,O_positive
2025-06-27,O_positive
2025-06-27,B_positive
2025-06-27,A_positive
2025-06-27,B_positive
2025-06-27,O_positive
2025-06-27,O_negative
2025-06-27,B_positive
2025-06-27,A_positive
2025-06-27,O_positive
2025-06-27,B_positive
2025-06-27,O_positive
2025-06-27,A_positive
2025-06-27,O_positive
2025-06-27,A_positive
2025-06-27,A_positive
2025-06-27,A_negative
2025-06-27,O_positive
2025-06-27,O_positive
2025-06-27,A_positive
2025-06-28,A_positive
2025-06-28,A_positive
2025-06-28,A_negative
2025-06-28,O_positive
2025-06-28,A_positive
2025-06-28,O_positive
2025-06-28,O_positive
2025-06-28,O_positive
2025-06-28,A_positive
2025-06-28,O_positive
2025-06-28,A_positive
2025-06-28,A_positive
2025-06-28,O_positive
2025-06-28,B_positive
2025-06-28,O_positive
2025-06-28,A_positive
2025-06-28,B_positive
2025-06-28,A_positive
2025-06-28,B_positive
2025-06-28,O_positive
2025-06-28,A_positive
2025-06-28,A_positive
2025-06-28,A_negative
2025-06-28,A_positive
2025-06-28,A_negative
2025-06-28,O_negative
2025-06-28,O_positive
2025-06-28,O_positive
2025-06-28,A_negative
2025-06-28,B_positive
2025-06-28,B_positive
2025-06-28,O_positive
2025-06-28,A_negative
2025-06-28,B_positive
2025-06-28,B_positive
2025-06-28,O_positive
2025-06-28,A_positive
2025-06-28,O_positive
2025-06-28,O_positive
2025-06-28,O_positive
2025-06-28,O_positive
2025-06-28,O_negative
2025-06-28,B_positive
2025-06-28,A_positive
2025-06-28,O_positive
2025-06-28,O_positive
2025-06-28,O_positive
2025-06-28,O_positive
2025-06-28,A_positive
2025-06-28,O_positive
2025-06-28,B_positive
2025-06-28,O_positive
2025-06-28,B_positive
2025-06-28,A_positive
2025-06-28,A_positive
2025-06-29,A_positive
2025-06-29,A_positive
2025-06-29,A_positive
2025-06-29,A_positive
2025-06-29,O_negative
2025-06-29,O_positive
2025-06-29,B_positive
2025-06-29,A_positive
2025-06-29,A_positive
2025-06-29,A_positive
2025-06-29,A_positive
2025-06-29,A_positive
2025-06-29,A_positive
2025-06-29,A_positive
2025-06-29,O_negative
2025-06-29,AB_positive
2025-06-29,O_positive
2025-06-29,O_positive
2025-06-29,B_positive
2025-06-29,O_positive
2025-06-29,O_positive
2025-06-29,A_positive
2025-06-29,O_positive
2025-06-29,A_positive
2025-06-29,B_positive
2025-06-29,B_negative
2025-06-29,O_positive
2025-06-29,B_positive
2025-06-29,A_positive
2025-06-29,O_positive
2025-06-29,A_positive
2025-06-29,A_positive
2025-06-29,O_positive
2025-06-29,A_positive
2025-06-29,O_positive
2025-06-29,A_negative
2025-06-29,O_positive
2025-06-29,B_positive
2025-06-29,O_positive
2025-06-29,O_positive
2025-06-29,B_positive
2025-06-29,O_positive
2025-06-29,A_positive
2025-06-29,O_positive
2025-06-29,A_positive
2025-06-29,O_negative
2025-06-29,AB_positive
2025-06-29,O_positive
2025-06-29,A_negative
2025-06-29,O_positive
2025-06-29,O_positive
2025-06-29,B_positive
2025-06-29,A_negative
2025-06-29,B_positive
2025-06-29,A_negative
2025-06-29,A_positive
2025-06-29,A_positive
2025-06-29,A_positive
2025-06-29,B_positive
2025-06-29,A_positive
2025-06-29,O_positive
2025-06-29,A_positive
2025-06-29,O_positive
2025-06-29,O_positive
2025-06-29,A_positive
2025-06-29,O_positive
2025-06-29,A_positive
2025-06-29,A_positive
2025-06-29,O_positive
2025-06-29,A_positive
2025-06-29,A_positive
2025-06-29,O_positive
2025-06-29,A_positive
2025-06-29,O_positive
2025-06-29,A_positive
2025-06-30,O_positive
2025-06-30,A_negative
2025-06-30,O_positive
2025-06-30,O_negative
2025-06-30,O_negative
2025-06-30,O_positive
2025-06-30,A_positive
2025-06-30,O_positive
2025-06-30,O_positive
2025-06-30,A_positive
2025-06-30,O_positive
2025-06-30,A_positive
2025-06-30,A_positive
2025-06-30,B_positive
2025-06-30,O_negative
2025-06-30,O_positive
2025-06-30,A_positive
2025-06-30,B_positive
2025-06-30,O_positive
2025-06-30,O_positive
2025-06-30,A_positive
2025-06-30,A_positive
2025-06-30,B_negative
2025-06-30,O_positive
2025-06-30,O_positive
2025-06-30,O_negative
2025-06-30,O_positive
2025-07-01,O_negative
2025-07-01,O_positive
2025-07-01,A_negative
2025-07-01,AB_negative
2025-07-01,A_negative
2025-07-01,A_positive
2025-07-01,AB_positive
2025-07-01,O_positive
2025-07-01,AB_positive
2025-07-01,O_negative
2025-07-01,AB_negative
2025-07-01,O_positive
2025-07-01,A_positive
2025-07-01,O_positive
2025-07-01,A_positive
2025-07-01,AB_positive
2025-07-01,A_positive
2025-07-01,A_positive
2025-07-01,A_positive
2025-07-01,A_positive
2025-07-01,O_negative
2025-07-01,O_positive
2025-07-02,O_positive
2025-07-02,B_positive
2025-07-02,O_negative
2025-07-02,A_positive
2025-07-02,O_positive
2025-07-02,O_positive
2025-07-02,A_positive
2025-07-02,AB_positive
2025-07-02,O_positive
2025-07-02,O_positive
2025-07-02,A_negative
2025-07-02,AB_positive
2025-07-02,A_negative
2025-07-02,O_positive
2025-07-02,O_positive
2025-07-02,B_negative
2025-07-02,A_positive
2025-07-02,A_positive
2025-07-02,A_positive
2025-07-02,O_positive
2025-07-02,A_positive
2025-07-02,A_positive
2025-07-02,A_positive
2025-07-02,A_positive
2025-07-02,O_positive
2025-07-02,A_positive
2025-07-02,O_positive
2025-07-02,B_positive
2025-07-02,O_positive
2025-07-02,O_positive
2025-07-02,A_positive
2025-07-02,O_positive
2025-07-02,A_negative
2025-07-02,A_positive
2025-07-02,O_positive
2025-07-03,O_positive
2025-07-03,A_positive
2025-07-03,AB_positive
2025-07-03,A_positive
2025-07-03,B_positive
2025-07-03,O_positive
2025-07-03,A_positive
2025-07-03,AB_positive
2025-07-03,O_positive
2025-07-03,A_positive
2025-07-03,A_positive
2025-07-03,O_positive
2025-07-03,O_positive
2025-07-03,O_positive
2025-07-03,B_positive
2025-07-03,O_positive
2025-07-03,O_positive
2025-07-03,O_positive
2025-07-03,A_negative
2025-07-03,O_positive
2025-07-03,B_positive
2025-07-03,A_positive
2025-07-03,B_positive
2025-07-03,O_positive
2025-07-03,A_positive
2025-07-03,A_positive
2025-07-03,O_negative
2025-07-03,O_positive
2025-07-03,O_positive
2025-07-03,A_positive
2025-07-03,O_positive
2025-07-04,O_positive
2025-07-04,O_positive
2025-07-04,O_positive
2025-07-04,O_negative
2025-07-04,A_positive
2025-07-04,O_positive
2025-07-04,A_positive
2025-07-04,A_positive
2025-07-04,B_positive
2025-07-04,B_positive
2025-07-04,O_positive
2025-07-04,B_positive
2025-07-04,O_positive
2025-07-04,B_positive
2025-07-04,A_positive
2025-07-04,A_positive
2025-07-04,O_positive
2025-07-04,O_positive
2025-07-04,A_positive
2025-07-04,B_positive
2025-07-04,A_positive
2025-07-04,O_positive
2025-07-04,A_positive
2025-07-04,O_positive
2025-07-04,A_negative
2025-07-04,O_positive
2025-07-04,O_positive
2025-07-04,A_positive
2025-07-04,A_negative
2025-07-04,B_negative
2025-07-04,A_positive
2025-07-04,A_positive
2025-07-04,O_positive
2025-07-04,A_positive
2025-07-05,O_positive
2025-07-05,O_negative
2025-07-05,A_positive
2025-07-05,A_positive
2025-07-05,A_positive
2025-07-05,O_positive
2025-07-05,O_positive
2025-07-05,O_positive
2025-07-05,O_positive
2025-07-05,A_positive
2025-07-05,A_positive
2025-07-05,O_positive
2025-07-05,A_positive
2025-07-05,O_positive
2025-07-05,O_negative
2025-07-05,O_positive
2025-07-05,O_positive
2025-07-05,O_positive
2025-07-05,B_positive
2025-07-05,A_positive
2025-07-05,O_positive
2025-07-05,A_positive
2025-07-05,O_positive
2025-07-05,A_positive
2025-07-05,O_positive
2025-07-05,O_positive
2025-07-05,A_positive
2025-07-05,O_positive
2025-07-05,A_positive
2025-07-05,O_positive
2025-07-05,O_negative
2025-07-05,O_positive
2025-07-05,O_positive
2025-07-05,A_positive
2025-07-05,B_negative
2025-07-05,O_positive
2025-07-05,O_negative
2025-07-05,A_positive
2025-07-05,O_positive
2025-07-05,A_positive
2025-07-05,O_positive
2025-07-05,A_positive
2025-07-05,O_positive
2025-07-05,A_positive
2025-07-05,A_positive
2025-07-05,O_positive
2025-07-05,O_positive
2025-07-05,O_positive
2025-07-05,A_positive
2025-07-05,O_positive
2025-07-05,O_positive
2025-07-05,B_positive
2025-07-06,O_positive
2025-07-06,A_positive
2025-07-06,O_positive
2025-07-06,A_positive
2025-07-06,O_negative
2025-07-06,O_positive
2025-07-06,A_positive
2025-07-06,O_positive
2025-07-06,O_positive
2025-07-06,A_positive
2025-07-06,AB_positive
2025-07-06,A_positive
2025-07-06,A_positive
2025-07-06,O_positive
2025-07-06,O_positive
2025-07-06,O_positive
2025-07-06,A_positive
2025-07-06,A_positive
2025-07-06,O_negative
2025-07-06,A_positive
2025-07-06,B_positive
2025-07-06,O_positive
2025-07-06,A_positive
2025-07-06,O_positive
2025-07-06,O_positive
2025-07-06,A_positive
2025-07-06,A_positive
2025-07-06,O_positive
2025-07-06,A_positive
2025-07-06,O_positive
2025-07-06,A_positive
2025-07-06,A_negative
2025-07-06,O_positive
2025-07-06,A_negative
2025-07-06,O_positive
2025-07-06,B_positive
2025-07-06,A_positive
2025-07-06,A_positive
2025-07-06,O_negative
2025-07-06,A_positive
2025-07-06,A_positive
2025-07-06,A_positive
2025-07-06,O_positive
2025-07-06,A_negative
2025-07-06,O_negative
2025-07-06,AB_negative
2025-07-06,B_positive
2025-07-06,A_positive
2025-07-06,AB_positive
2025-07-06,O_negative
2025-07-06,AB_positive
2025-07-06,O_positive
2025-07-06,O_positive
2025-07-06,AB_positive
2025-07-06,A_positive
2025-07-06,A_positive
2025-07-06,O_positive
2025-07-06,O_positive
2025-07-06,O_positive
2025-07-06,O_positive
2025-07-06,O_positive
2025-07-06,A_positive
2025-07-06,A_positive
2025-07-06,A_positive
2025-07-06,B_positive
2025-07-06,A_positive
2025-07-06,A_positive
2025-07-06,A_positive
2025-07-06,A_negative
2025-07-06,A_positive
2025-07-06,O_negative
